route_id,source_path,market_key,question_or_title,keyword_hits,condition_id_sample,token_id_sample
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,57551,Dota 2: Roar Gaming vs eSpoiled (BO3),oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,57552,Dota 2: 4Pirates vs HunterZ (BO3),rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,57559,Dota 2: eSpoiled vs 4Pirates (BO3),rates;oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,57560,Dota 2: eSpoiled vs HunterZ (BO3),oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,57561,Dota 2: 4Pirates vs  Pipsqueak+4 (BO3),rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,57656,"Bitcoin Up or Down - October 10, 6:00PM-6:15PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,57691,Dota 2: 1win vs 4Pirates (BO3),rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,57699,Dota 2: eSpoiled vs Team Tea (BO3),oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,57729,"Ethereum Up or Down - October 10, 8:45PM-9:00PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,57738,"Almaty Open, Qualification: Liam Draxl vs Marc-Andrea Huesler",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,57756,"Bitcoin Up or Down - October 10, 9:45PM-10:00PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,57789,"Bitcoin Up or Down - October 10, 11:30PM-11:45PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,57798,"Ethereum Up or Down - October 11, 12:00AM-12:15AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,57829,"Bitcoin Up or Down - October 11, 2:45AM-3:00AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,57836,"Ethereum Up or Down - October 13, 12AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,57868,"Ethereum Up or Down - October 13, 2AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,57940,"Ethereum Up or Down - October 11, 10:00AM-10:15AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,58004,"Ethereum Up or Down - October 11, 2:15PM-2:30PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,58112,Dota 2: 4Pirates vs Team Tea (BO3),rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,58116,Dota 2: eSpoiled vs Runa Team (BO3),oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,58160,European Open: Federico Cina vs Damir Dzumhur,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,58180,"Bitcoin Up or Down - October 11, 10:00PM-10:15PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,58278,Norwich City FC vs. Leicester City FC,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,58482,Avalanche vs. Oilers,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,58484,"Ethereum Up or Down - October 12, 2:30PM-2:45PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,58808,"Ethereum Up or Down - October 13, 5:45AM-6:00AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,58860,"Bitcoin Up or Down - October 13, 9:30AM-9:45AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,58866,"Solana Up or Down - October 15, 7AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,58920,"Bitcoin Up or Down - October 13, 12:45PM-1:00PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,58982,Qatar vs. United Arab Emirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59154,CA San Martín de San Juan vs. CA Independiente,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59201,"Bitcoin Up or Down - October 13, 5:30PM-5:45PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59215,CA Mineiro vs. EC Bahia,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59261,SK Brann vs. KFUM-Kameratene Oslo,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59294,"XRP Up or Down - October 15, 5PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59347,Purdue Boilermakers vs. Northwestern,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59411,Dota 2: Team Tea vs 4Pirates (BO3),rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59438,"Bitcoin Up or Down - October 14, 1:00AM-1:15AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59440,"Ethereum Up or Down - October 14, 1:15AM-1:30AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59514,Dota 2: 4Pirates vs Roar Gaming (BO3),rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59526,"Ethereum Up or Down - October 14, 7:30AM-7:45AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59528,"Ethereum Up or Down - October 14, 7:45AM-8:00AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59544,Japan Women's Open: Jaqueline Cristian vs Jessica Bouzas Maneiro,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59613,"Ethereum Up or Down - October 14, 1:15PM-1:30PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59619,"Bitcoin Up or Down - October 16, 11AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59629,Blue Jackets vs. Oilers,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59642,"Ethereum Up or Down - October 16, 12PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59764,"Ethereum Up or Down - October 14, 8:15PM-8:30PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59829,"Ethereum Up or Down - October 16, 9PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,59879,Timberwolves vs. 76ers,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,60075,Ethereum price on October 22?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,60124,"Ethereum Up or Down - October 15, 5:15PM-5:30PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,60140,"Ethereum Up or Down - October 15, 6:15PM-6:30PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,60177,Hillary Clinton federally charged by December 31?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,60201,"Bitcoin Up or Down - October 15, 9:15PM-9:30PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,60272,"Ethereum Up or Down - October 16, 2:00AM-2:15AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,60427,"Ethereum Up or Down - October 16, 11:00AM-11:15AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,60493,Highest temperature in London on October 18?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,60494,Highest temperature in NYC on October 18?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,60496,Oilers vs. Flyers,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,60550,"Ethereum Up or Down - October 16, 3:45PM-4:00PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,60630,"Bitcoin Up or Down - October 16, 8:15PM-8:30PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,60636,"Ethereum Up or Down - October 16, 8:30PM-8:45PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,60931,Oilers vs. Blue Jackets,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,60991,"Ethereum Up or Down - October 17, 3:00PM-3:15PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,61052,"Bitcoin Up or Down - October 18, 4:00AM-8:00AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,61238,"Ethereum Up or Down - October 18, 4:00PM-8:00PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,61277,"Ethereum Up or Down - October 18, 9:15AM-9:30AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,61328,Virtus Bologna vs. Panathinaikos,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,61338,"Bitcoin Up or Down - October 20, 11AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,61535,Dota 2: Passion UA vs eSpoiled (BO3),oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,61709,"Bitcoin Up or Down - October 19, 8:45AM-9:00AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,61782,"Ethereum Up or Down - October 19, 1:30PM-1:45PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,61796,Devils vs. Capitals,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,61799,Oilers vs. Hurricanes,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,61806,"Ethereum Up or Down - October 19, 2:30PM-2:45PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,61810,Ethereum above ___ on October 26?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,61930,"Ethereum Up or Down - October 19, 8:30PM-8:45PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,62009,"Bitcoin Up or Down - October 20, 12:45AM-1:00AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,62174,"Bitcoin Up or Down - October 20, 11:15AM-11:30AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,62409,Peterborough United FC vs. Cardiff City FC,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,62433,Galatasaray SK vs. FK Bodø/Glimt,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,62479,FC Red Bull Salzburg vs. Ferencvárosi TC,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,62482,Feyenoord Rotterdam vs. Panathinaikós AO,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,62527,Nottingham Forest FC vs. FC Porto - More Markets,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,62548,Hawks vs. Magic,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,62598,"Solana Up or Down - October 22, 6PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,62619,Rutgers vs. Purdue Boilermakers,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,62641,Georgia Southern vs. Arkansas State,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,62805,Le Havre AC vs. Stade Brestois 29 - More Markets,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,62868,"Ethereum Up or Down - October 23, 5AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,62920,Valorant: SLT vs NAOS Esports (BO3),fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,62925,Dota 2: Peru Rejects vs 4Pirates (BO3),rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,62929,Dota 2: eSpoiled vs Team Yandex (BO3),fed;oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,63009,Oilers vs. Sabres,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,63022,"Ethereum Up or Down - October 23, 12PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,63056,FC Dallas vs. Vancouver Whitecaps FC,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,63134,"Bitcoin Up or Down - October 23, 5PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,63177,Will Microsoft (MSFT) beat quarterly earnings?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,63255,Which teams will make the NBA Playoffs?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,63302,"Ethereum Up or Down - October 22, 4:30AM-4:45AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,63417,"Bitcoin Up or Down - October 22, 11:15AM-11:30AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,63420,"Bitcoin Up or Down - October 22, 11:45AM-12:00PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,63631,Dota 2: Passion UA vs 4Pirates (BO3),fed;rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,63633,Counter-Strike: JiJieHao vs 9BoomPro (BO3),fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,63642,Joseph Aoun out as President of Lebanon by...?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,63698,"Ethereum Up or Down - October 22, 8:30PM-8:45PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,63736,Swansea City AFC vs. Norwich City FC - More Markets,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,63758,U.S. anti-cartel strike/operation on foreign soil by December 31?,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,63910,"Bitcoin Up or Down - October 23, 8:45AM-9:00AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,63937,U.S. anti-cartel operation on foreign soil by November 30?,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,63997,Will 'Wicked: For Good – The Soundtrack' debut at No. 1 on the Billboard 200?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,64038,Pacers vs. Mavericks,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,64062,Oilers vs. Capitals,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,64084,Dota 2: eSpoiled vs  Pipsqueak+4 (BO3),oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,64106,"Bitcoin Up or Down - October 23, 3:30PM-3:45PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,64142,"Ethereum Up or Down - October 23, 5:30PM-5:45PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,64217,Mobile Legends Bang Bang: Team Spirit vs OMBRA Esports (BO3),fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,64288,Bangladesh T20 Series: Bangladesh vs West Indies (Oct 29),fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,64296,What will be said say during FED board meeting on Oct 24?,fed;fomc,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,64337,"Bitcoin Up or Down - October 23, 10:00PM-10:15PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,64356,Dota 2: Team Spirit vs Heroic (BO3),fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,64463,"Bitcoin Up or Down - October 24, 6:00AM-6:15AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,64604,"Ethereum Up or Down - October 24, 1:45PM-2:00PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,64609,Stable FDV above ___ one day after launch?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,64624,Oilers vs. Lightning,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,64648,Swiss Indoors Basel: Joao Fonseca vs Jaume Munar,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,64709,NYMEX Crude Oil Futures (WTI) (CL=F) Up or Down on October 27?,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,64880,Counter-Strike: ARCRED vs Washington (BO3),fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,64926,"XRP Up or Down - October 26, 10PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,65132,"Bitcoin Up or Down - October 25, 12:30PM-12:45PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,65177,"Bitcoin Up or Down - October 25, 2:45PM-3:00PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,65188,"Rolex Paris Masters, Qualification: Damir Dzumhur vs Aleksandar Kovacevic",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,65323,"Ethereum Up or Down - October 27, 5PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,65542,"Bitcoin Up or Down - October 28, 4AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,65544,"Solana Up or Down - October 28, 4AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,65643,"Ethereum Up or Down - October 26, 11:45AM-12:00PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,65678,"Solana Up or Down - October 28, 11AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,65686,Oilers vs. Panthers,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,65720,Chennai Open: Sahaja Yamalapalli vs Priska Madelyn Nugroho,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,65762,"Ethereum Up or Down - October 26, 5:45PM-6:00PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,65768,"Bitcoin Up or Down - October 26, 6:00PM-6:15PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,65800,"Bitcoin Up or Down - October 26, 7:30PM-7:45PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,65819,"XRP Up or Down - October 28, 6PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,65880,"Bitcoin Up or Down - October 27, 12:30AM-12:45AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,66040,"Bitcoin Up or Down - October 27, 8:15AM-8:30AM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,66084,NYMEX Crude Oil Futures (WTI) (CL=F) Up or Down on October 28?,oil,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,66183,NAC Breda vs. PSV,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,66204,John Brennan federally charged by December 31?,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,66205,United Arab Emirates vs. Iraq,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,66206,Iraq vs. United Arab Emirates,rates,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,66231,"Bitcoin Up or Down - October 27, 2:45PM-3:00PM ET",fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,66256,Jamaica vs. Curaçao,fed,,
MACRO_PM_OR_ETF_EVENT_BACKTEST,registry/w4b_polymarket_recensus_venue_events_v1.csv.gz,66336,SK Slavia Praha vs. Arsenal FC,fed,,
