id,name,sector,official_website,source_name,source_url,status,created_at,updated_at
422,Log Manager,Logística,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
423,Logstore,Logística,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
954,Méliuz,(descoberta - QFirst),https://meliuz.gupy.io,QFirst Open Search,https://meliuz.gupy.io/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
425,Dexco,Construção Civil,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
426,Tracksale,,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
427,ConstruMoney,Construção Civil,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
428,RogerThat,Educação,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
429,Soulmkt,Varejo,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
430,Hablla,Marketing,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
431,Oraion,Produtividade,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
432,FalaBoss,Recursos Humanos,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
433,Dharma-AI S.A.,Financeiro,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
434,MeuResiduo,ESG,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
435,TOOLS LAW,Direito,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
436,Guapeco,Recursos Humanos,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
437,Pxtalk,Construção Civil,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
438,Just.,Financeiro,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
439,Reborn,Financeiro,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
440,Conta Black,Financeiro,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
441,Robotictech Serviço de Tecnologia ltda,Energia,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
442,Prezzta,Financeiro,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
443,UP Fleet,Mobilidade Urbana,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
444,FleetPay,Financeiro,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
445,Galaxies,Marketing,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
446,Mic&Pose,Varejo,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
447,Flowcredi,Financeiro,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
448,Aliado,Varejo,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
449,Orbit,Marketing,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
450,Viatik,Mobilidade Urbana,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
451,LinkLei,Direito,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
452,Mediccont,Saúde,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
453,FlowUp,Produtividade,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
454,Revoluti,Direito,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
455,Zapper,Produtividade,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
456,Multifidelidade,Marketing,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
457,Houser,Construção Civil,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
458,Ciudata,Varejo,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
459,Base39,Financeiro,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
460,Complif,Cibersegurança,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
461,Inbuilt Realidade Aumentada,Construção Civil,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
955,Ofertas em destaque: Promoções verificadas e atualizadas | Promobit,(descoberta - QFirst),https://www.promobit.com.br,QFirst Open Search,https://www.promobit.com.br/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
463,SINKY,Financeiro,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
464,Doji,Varejo,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
465,Atlante Sistemas,Logística,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
956,MelhorPlano.net | Encontre a Melhor Oferta e Economize!,(descoberta - QFirst),https://melhorplano.net,QFirst Open Search,https://melhorplano.net/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
467,Geeco - Materiais & Engenharia,Construção Civil,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
468,Cortex Intelligence Tecnologia Ltda.,Financeiro,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
469,AllStrategy,Financeiro,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
470,Axenya,Saúde,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
471,Batech,Varejo,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
472,BigLink,Marketing,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
473,Boomer,Marketing,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
474,Brange Media Group,Mídias,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
475,Clínica Experts,Saúde,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
476,Conty,Marketing,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
477,Doutor-AI.com,Saúde,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
478,flipzen.com,,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
479,FORELEGAL TECNOLOGIA LTDA,Direito,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
480,Green Mining,ESG,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
481,GYRA+,Financeiro,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
482,Hywork,Recursos Humanos,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
483,Ibratan,Financeiro,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
484,iUPay,Financeiro,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
485,Juridico AI,Direito,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
957,Minha Conexão: Teste a Velocidade Real da sua Internet,(descoberta - QFirst),https://www.minhaconexao.com.br,QFirst Open Search,https://www.minhaconexao.com.br/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
487,Learn To Fly Desenvolvimento Humano Ltda,Recursos Humanos,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
488,Letz,Saúde,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
489,Liberado App,Recursos Humanos,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
490,"L J Maquinas Automaticas Ltda (""SmartMach"")",Produtividade,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
958,iDinheiro - Decisões financeiras inteligentes,(descoberta - QFirst),https://www.idinheiro.com.br,QFirst Open Search,https://www.idinheiro.com.br/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
492,Luppa Health,Saúde,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
493,Nanoprox,,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
494,New Value,Recursos Humanos,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
495,Nodica AI,Saúde,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
496,NOZ Comunidades,Marketing,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
497,Pilotin,Financeiro,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
499,Rapiboy,Logística,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
500,Sisqualis,Saúde,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
501,StockFY,Logística,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
502,Sumeria,Financeiro,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
503,Sylvera,ESG,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
504,Tachyonix,Indústria,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
505,Taxly,Direito,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
506,TESS,Produtividade,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
507,Tilt,Cibersegurança,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
508,Vertrau Tecnologia,Financeiro,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
509,V+ Tech,Direito,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
510,Wave,Mídias,,Cubo,https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
959,"📦🚀🏡 Rastreamento Correios, Aliexpress e Gearbest 📦",(descoberta - QFirst),https://www.muambator.com.br,QFirst Open Search,https://www.muambator.com.br/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
513,ConstruCode,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
514,Scoreplan,IndTechs - Automação e Inteligência Operacional; FinTechs; Productivity; ConstrucTechs,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
960,iMaquininhas | As Melhores Máquinas de Cartão,(descoberta - QFirst),https://www.imaquininhas.com.br,QFirst Open Search,https://www.imaquininhas.com.br/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
961,HOME – Be IT,(descoberta - QFirst),https://www.beit.work,QFirst Open Search,https://www.beit.work/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
962,Croct Status,(descoberta - QFirst),https://status.croct.io,QFirst Open Search,https://status.croct.io/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
518,SYX Global,IndTechs - Sustentabilidade e Conformidade; CleanTechs; Marketplace,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
963,Croct | Dribbble,(descoberta - QFirst),https://dribbble.com/croct,QFirst Open Search,https://dribbble.com/croct,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
964,Garagem - A única ferramenta que o corretor precisa,(descoberta - QFirst),https://garagem.ai,QFirst Open Search,https://garagem.ai/?utm_source=www.emcasa.com&utm_medium=footer&utm_campaign=powered_by,high_priority,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
965,Leapy usa tecnologia para transformar a jornada dos jovens aprendizes - Estadão,(descoberta - QFirst),https://www.estadao.com.br/pme/blog-do-empreendedor/leapy-usa-tecnologia-para-transformar-a-jornada-dos-jovens-aprendizes?srsltid=AfmBOop9zlyjg1tWYFGCnob8aDrxbvObu-c-pDkGGIh4Ga2b84uGMD-8,QFirst Open Search,https://www.estadao.com.br/pme/blog-do-empreendedor/leapy-usa-tecnologia-para-transformar-a-jornada-dos-jovens-aprendizes/?srsltid=AfmBOop9zlyjg1tWYFGCnob8aDrxbvObu-c-pDkGGIh4Ga2b84uGMD-8,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
87,Recrut.AI,HRTechs - Recrutamento e Dept. Pessoal; Artificial Intelligence,,100 Open Startups (2023),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
523,Dialog,"HRTechs - Engajamento, Performance e Cultura",,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
282,Gedanken,Productivity; Big Data; LegalTechs; IndTechs - Sustentabilidade e Conformidade,,100 Open Startups (2023),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
966,Como manter a Lei da Aprendizagem relevante no futuro do trabalho | VOCÊ S/A,(descoberta - QFirst),https://vocesa.abril.com.br/carreira/como-manter-a-lei-da-aprendizagem-relevante-no-futuro-do-trabalho,QFirst Open Search,https://vocesa.abril.com.br/carreira/como-manter-a-lei-da-aprendizagem-relevante-no-futuro-do-trabalho/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
967,Como a Grafeno criou seu centro de inovação e economizou R$ 6 milhões,(descoberta - QFirst),https://distrito.me/blog/como-a-grafeno-criou-seu-centro-de-inovacao-e-economizou-r-6-milhoes,QFirst Open Search,https://distrito.me/blog/como-a-grafeno-criou-seu-centro-de-inovacao-e-economizou-r-6-milhoes/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
527,Scopi,IndTechs - Automação e Inteligência Operacional; Productivity; GovTechs; AgriTechs,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
968,Notion,(descoberta - QFirst),https://bossabox.notion.site/741c845065bb404dab21d5c1c4273a34?v=2af74526fb7b800abedf000c427e548c&source=copy_link,QFirst Open Search,https://bossabox.notion.site/741c845065bb404dab21d5c1c4273a34?v=2af74526fb7b800abedf000c427e548c&source=copy_link,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
969,Central de Privacidade - BossaBox - Data Guide,(descoberta - QFirst),https://dataguide.com.br/central-de-privacidade-bossabox,QFirst Open Search,https://dataguide.com.br/central-de-privacidade-bossabox/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
970,Compra en tus marcas favoritas desde la app de Addi,(descoberta - QFirst),http://onelink.to/addishopapp,QFirst Open Search,http://onelink.to/addishopapp,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
971,SIC | Sede Electronica,(descoberta - QFirst),https://sedeelectronica.sic.gov.co,QFirst Open Search,https://sedeelectronica.sic.gov.co/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
972,Astor raises $5 million seed round for its AI-based financial advisory service | Fortune,(descoberta - QFirst),https://fortune.com/2026/04/23/jjjj,QFirst Open Search,https://fortune.com/2026/04/23/jjjj/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
533,CUBi Energia,EnergyTechs; CleanTechs; IndTechs - Sustentabilidade e Conformidade; Big Data,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
973,Omie - Início,(descoberta - QFirst),https://www.contatoseguro.com.br/omie,QFirst Open Search,https://www.contatoseguro.com.br/omie/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
535,Rampfy,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
537,Acertpix Tecnologia S.A,Cybersecurity e Identificação,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
538,goFlux,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
539,Mogai Tecnologia de Informação S.A.,IndTechs - Automação e Inteligência Operacional; LogTechs; IoT; Productivity,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
541,Keeps Learning,"EdTechs; HRTechs - Engajamento, Performance e Cultura",,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
543,CIC - Controle Inteligente de Compensações,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
546,Happmobi - Educação Digital,"EdTechs; HRTechs - Engajamento, Performance e Cultura; Big Data; Customer Service",,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
547,Tallos,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
974,OneFlow - Sistema Contábil web que trabalha para você!,(descoberta - QFirst),https://oneflow.com.br,QFirst Open Search,https://oneflow.com.br/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
549,Dattos,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
550,UpFlux Process Mining,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
551,Exati Tecnologia,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
975,"Megaport | Compute, Network & Storage On Demand.",(descoberta - QFirst),https://www.megaport.com,QFirst Open Search,https://www.megaport.com/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
976,Registre-se e gere renda dirigindo.,(descoberta - QFirst),https://page.didiglobal.com/global/silver-bullet-pre/default-online/pre/99-dvr-br-b,QFirst Open Search,https://page.didiglobal.com/global/silver-bullet-pre/default-online/pre/99-dvr-br-b,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
977,Form,(descoberta - QFirst),https://share.hsforms.com/18fWqS0GtRA2GnfIxDc1VFwbzdf1,QFirst Open Search,https://share.hsforms.com/18fWqS0GtRA2GnfIxDc1VFwbzdf1?utm_source=instagram&utm_medium=linktree,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
978,Plug and Play,(descoberta - QFirst),https://www.plugandplaytechcenter.com/press/plug-and-play-la-announces-program-with-meta-to-transform-the-future-of-business-messaging,QFirst Open Search,https://www.plugandplaytechcenter.com/press/plug-and-play-la-announces-program-with-meta-to-transform-the-future-of-business-messaging/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
979,Carreiras | Lastlink - INHIRE,(descoberta - QFirst),https://carreira.inhire.com.br/carreiras/lastlink,QFirst Open Search,https://carreira.inhire.com.br/carreiras/lastlink/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
557,Ecotrace Solutions,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
980,Consultoria IA para negócios | fazer.ai,(descoberta - QFirst),https://fazer.ai,QFirst Open Search,https://fazer.ai,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
559,Price Survey,RetailTechs; IndTechs - Automação e Inteligência Operacional; Big Data,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
981,WiseCX | Customer Experience Inteligente,(descoberta - QFirst),https://wisecx.com/&WEBKEEPCON,QFirst Open Search,https://wisecx.com/?utm_source=referreal&utm_medium=banner&utm_id=&WEBKEEPCON,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
982,Pragmativa - Marketing y generación de demanda para empresas que venden a empresas.,(descoberta - QFirst),https://pragmativa.com.ar,QFirst Open Search,https://pragmativa.com.ar,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
562,ATENDARE OTIMIZANDO VENDAS COMPLEXAS,,,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
262,Oystr,Direito,,100 Open Startups (2023),https://api.site.cubo.itau/startups?limit=511&page=1,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
564,Mereo,"HRTechs - Engajamento, Performance e Cultura",,100 Open Startups (2023),https://www.openstartups.net/site/ranking/data/rankings/startups/2023-all.js,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
